"STREAM_ID","MOVIE_ID","TITLE","STUDIO_NAME","PRIMARY_GENRE","RELEASE_YEAR","CRITIC_SCORE","AUDIENCE_SCORE","PLATFORM_NAME","MONTH_DATE","STREAM_YEAR","STREAM_MONTH","ESTIMATED_VIEWS","ESTIMATED_HOURS","COMPLETION_RATE","IS_FEATURED","TOTAL_GROSS","PERFORMANCE_TIER"
"8295","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-11-01","2020","11","120",238.6,73.29,false,327000000,"Blockbuster"
"8296","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-12-01","2020","12","69",91.2,56.94,false,327000000,"Blockbuster"
"8297","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-01-01","2021","1","103",144.1,82.17,false,327000000,"Blockbuster"
"8298","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-02-01","2021","2","181",340.6,70.59,false,327000000,"Blockbuster"
"8299","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-03-01","2021","3","115",186.7,68.98,false,327000000,"Blockbuster"
"8300","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-04-01","2021","4","123",180.3,71.27,false,327000000,"Blockbuster"
"8301","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-05-01","2021","5","105",139.3,75.49,false,327000000,"Blockbuster"
"8302","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-06-01","2021","6","107",184,67.8,false,327000000,"Blockbuster"
"8303","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-07-01","2021","7","135",259.7,63.87,false,327000000,"Blockbuster"
"8304","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-08-01","2021","8","96",175.3,64.09,false,327000000,"Blockbuster"
"8305","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-09-01","2021","9","74",120.5,66.12,false,327000000,"Blockbuster"
"8306","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-10-01","2021","10","53",79.8,58.97,false,327000000,"Blockbuster"
"8307","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-11-01","2021","11","130",248.4,75.82,false,327000000,"Blockbuster"
"8308","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2021-12-01","2021","12","75",141,78.36,false,327000000,"Blockbuster"
"8309","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-01-01","2022","1","111",197,74.9,false,327000000,"Blockbuster"
"8310","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-02-01","2022","2","70",95.6,58.54,false,327000000,"Blockbuster"
"8311","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-03-01","2022","3","135",214.5,72.33,false,327000000,"Blockbuster"
"8312","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-04-01","2022","4","99",164.9,67.92,false,327000000,"Blockbuster"
"8313","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-05-01","2022","5","67",122.9,62.16,false,327000000,"Blockbuster"
"8314","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-06-01","2022","6","59",116,76.92,false,327000000,"Blockbuster"
"8315","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-07-01","2022","7","82",108.2,72.04,false,327000000,"Blockbuster"
"8316","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-08-01","2022","8","122",167.5,87.28,false,327000000,"Blockbuster"
"8317","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-09-01","2022","9","113",176.8,77.51,false,327000000,"Blockbuster"
"8318","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-10-01","2022","10","86",127.6,71.48,false,327000000,"Blockbuster"
"8319","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-11-01","2022","11","115",184.2,72.88,false,327000000,"Blockbuster"
"8320","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2022-12-01","2022","12","58",96.4,56.92,false,327000000,"Blockbuster"
"8321","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-01-01","2023","1","124",196,57.02,false,327000000,"Blockbuster"
"8322","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-02-01","2023","2","98",155.9,59.5,false,327000000,"Blockbuster"
"8323","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-03-01","2023","3","197",278.2,75.31,false,327000000,"Blockbuster"
"8324","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-04-01","2023","4","128",221.1,78.66,false,327000000,"Blockbuster"
"8325","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-05-01","2023","5","137",190.6,66.44,true,327000000,"Blockbuster"
"8326","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-06-01","2023","6","99",137.5,73.81,false,327000000,"Blockbuster"
"8327","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-07-01","2023","7","87",118.1,57.36,false,327000000,"Blockbuster"
"8328","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-08-01","2023","8","63",101.6,77.68,false,327000000,"Blockbuster"
"8329","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-09-01","2023","9","62",104.3,72.23,false,327000000,"Blockbuster"
"8330","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-10-01","2023","10","123",232.1,71.79,false,327000000,"Blockbuster"
"8331","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-11-01","2023","11","76",131.2,83.69,false,327000000,"Blockbuster"
"8332","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2023-12-01","2023","12","90",133.2,74.98,false,327000000,"Blockbuster"
"8333","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-01-01","2024","1","158",208.4,66.72,true,327000000,"Blockbuster"
"8334","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-02-01","2024","2","174",282.7,68.26,false,327000000,"Blockbuster"
"8335","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-03-01","2024","3","169",253.1,78.88,false,327000000,"Blockbuster"
"8336","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-04-01","2024","4","119",187.2,73.24,false,327000000,"Blockbuster"
"8337","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-05-01","2024","5","108",208.4,65.69,false,327000000,"Blockbuster"
"8338","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-06-01","2024","6","125",165.5,79.34,false,327000000,"Blockbuster"
"8339","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-07-01","2024","7","102",138.5,87.32,false,327000000,"Blockbuster"
"8340","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-08-01","2024","8","92",166,72.68,false,327000000,"Blockbuster"
"8341","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-09-01","2024","9","49",90.9,57.82,false,327000000,"Blockbuster"
"8342","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-10-01","2024","10","137",261.4,60.79,false,327000000,"Blockbuster"
"8343","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-11-01","2024","11","94",181.2,79.71,false,327000000,"Blockbuster"
"8344","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2024-12-01","2024","12","89",176.8,66.33,false,327000000,"Blockbuster"
"8345","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-01-01","2025","1","152",260.5,57.91,false,327000000,"Blockbuster"
"8346","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-02-01","2025","2","80",137.3,69.47,false,327000000,"Blockbuster"
"8347","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-03-01","2025","3","184",337.4,61.47,false,327000000,"Blockbuster"
"8348","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-04-01","2025","4","81",154.1,83.23,false,327000000,"Blockbuster"
"8349","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-05-01","2025","5","132",188.8,76.69,false,327000000,"Blockbuster"
"8350","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-06-01","2025","6","95",159.8,81.74,false,327000000,"Blockbuster"
"8351","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-07-01","2025","7","76",146.1,74.86,false,327000000,"Blockbuster"
"8352","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-08-01","2025","8","105",157.5,85.13,false,327000000,"Blockbuster"
"8353","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-09-01","2025","9","68",126,55.66,false,327000000,"Blockbuster"
"8354","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-10-01","2025","10","84",132,82.61,true,327000000,"Blockbuster"
"8355","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-11-01","2025","11","159",252.9,58.41,false,327000000,"Blockbuster"
"8356","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2025-12-01","2025","12","130",214.4,58.16,false,327000000,"Blockbuster"
"8357","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2019-11-01","2019","11","3099",5243.2,64,false,760000000,"Blockbuster"
"8358","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2019-12-01","2019","12","1190",1846.7,65.11,false,760000000,"Blockbuster"
"8359","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-01-01","2020","1","566",1174,73.2,false,760000000,"Blockbuster"
"8360","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-02-01","2020","2","410",844.3,74.29,false,760000000,"Blockbuster"
"8361","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-03-01","2020","3","499",729.7,63.4,false,760000000,"Blockbuster"
"8362","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-04-01","2020","4","423",678.9,77.1,false,760000000,"Blockbuster"
"8363","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-05-01","2020","5","101",198.3,66.2,false,760000000,"Blockbuster"
"8364","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-06-01","2020","6","100",164.9,58.92,false,760000000,"Blockbuster"
"8365","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-07-01","2020","7","129",233.1,56.02,false,760000000,"Blockbuster"
"8366","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-08-01","2020","8","103",154.5,78.08,false,760000000,"Blockbuster"
"8367","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-09-01","2020","9","45",67.4,63.57,false,760000000,"Blockbuster"
"8368","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-10-01","2020","10","101",173.1,72.87,false,760000000,"Blockbuster"
"8369","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-11-01","2020","11","87",161.4,79.73,false,760000000,"Blockbuster"
"8370","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2020-12-01","2020","12","168",291.1,59.22,false,760000000,"Blockbuster"
"8371","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-01-01","2021","1","52",104.6,86.72,false,760000000,"Blockbuster"
"8372","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-02-01","2021","2","116",175,73.66,false,760000000,"Blockbuster"
"8373","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-03-01","2021","3","58",88.1,69.18,false,760000000,"Blockbuster"
"8374","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-04-01","2021","4","52",88.2,77.08,false,760000000,"Blockbuster"
"8375","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-05-01","2021","5","70",144.9,61.79,false,760000000,"Blockbuster"
"8376","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-06-01","2021","6","72",120.4,66.19,false,760000000,"Blockbuster"
"8377","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-07-01","2021","7","60",93.2,62.25,false,760000000,"Blockbuster"
"8378","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-08-01","2021","8","103",185.4,84.17,false,760000000,"Blockbuster"
"8379","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-09-01","2021","9","90",150,60.86,false,760000000,"Blockbuster"
"8380","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-10-01","2021","10","82",122.5,81.11,false,760000000,"Blockbuster"
"8381","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-11-01","2021","11","159",277.8,73.82,false,760000000,"Blockbuster"
"8382","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2021-12-01","2021","12","106",207,75.06,false,760000000,"Blockbuster"
"8383","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-01-01","2022","1","106",209.2,70.88,false,760000000,"Blockbuster"
"8384","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-02-01","2022","2","127",265.5,86.77,false,760000000,"Blockbuster"
"8385","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-03-01","2022","3","102",150,77.06,false,760000000,"Blockbuster"
"8386","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-04-01","2022","4","131",244.9,57.55,false,760000000,"Blockbuster"
"8387","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-05-01","2022","5","73",103.9,55.71,true,760000000,"Blockbuster"
"8388","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-06-01","2022","6","72",115.2,83.63,false,760000000,"Blockbuster"
"8389","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-07-01","2022","7","77",156.7,85.88,false,760000000,"Blockbuster"
"8390","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-08-01","2022","8","81",131.6,56.82,false,760000000,"Blockbuster"
"8391","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-09-01","2022","9","72",141.9,78.21,false,760000000,"Blockbuster"
"8392","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-10-01","2022","10","109",152.4,83.41,false,760000000,"Blockbuster"
"8393","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-11-01","2022","11","63",96.2,56.6,false,760000000,"Blockbuster"
"8394","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2022-12-01","2022","12","150",311.9,66.05,false,760000000,"Blockbuster"
"8395","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-01-01","2023","1","55",110.5,87.72,false,760000000,"Blockbuster"
"8396","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-02-01","2023","2","129",247.7,70.31,false,760000000,"Blockbuster"
"8397","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-03-01","2023","3","122",197.1,76.81,false,760000000,"Blockbuster"
"8398","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-04-01","2023","4","70",144.1,62.63,false,760000000,"Blockbuster"
"8399","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-05-01","2023","5","65",104,73.14,false,760000000,"Blockbuster"
"8400","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-06-01","2023","6","52",95.3,85.7,false,760000000,"Blockbuster"
"8401","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-07-01","2023","7","106",150.1,82.58,false,760000000,"Blockbuster"
"8402","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-08-01","2023","8","82",165.5,78.36,false,760000000,"Blockbuster"
"8403","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-09-01","2023","9","108",179.4,87.66,false,760000000,"Blockbuster"
"8404","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-10-01","2023","10","97",185.6,86.58,false,760000000,"Blockbuster"
"8405","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-11-01","2023","11","75",147,77.17,false,760000000,"Blockbuster"
"8406","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2023-12-01","2023","12","125",207.4,76.7,false,760000000,"Blockbuster"
"8407","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2024-01-01","2024","1","80",115.6,71.56,false,760000000,"Blockbuster"
"8408","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2024-02-01","2024","2","114",161.9,77.27,true,760000000,"Blockbuster"
"8409","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2024-03-01","2024","3","48",71,62.34,false,760000000,"Blockbuster"
"8410","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2024-04-01","2024","4","64",109.9,66.92,false,760000000,"Blockbuster"
"8411","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2024-05-01","2024","5","127",228.5,64.27,false,760000000,"Blockbuster"
"8412","139","Hobbs & Shaw","Universal","Action","2019",67,88,"Amazon Prime","2024-06-01","2024","6","96",169.2,70.11,false,760000000,"Blockbuster"
